collection;place_id;toponym;gazetteer_uri;gazetteer_label;lng;lat;variants_obj;variants
owtrad;2774;Shaoxing;http://topotime.org/owtrad/places/2774;Shaoxing;120.5811;30.0167;[{"id" : 10762, "variant" : "Shaohing-hsien", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10764, "variant" : "Shaoxing", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10758, "variant" : "Shao-hsing-hsien", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10757, "variant" : "Shao-hsing", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10757, "variant" : "Shao-hsing", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10758, "variant" : "Shao-hsing-hsien", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10759, "variant" : "Shao-hsing-hsien-ch'eng", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10759, "variant" : "Shao-hsing-hsien-ch'eng", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10760, "variant" : "Shao-hsing-shih", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10760, "variant" : "Shao-hsing-shih", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10761, "variant" : "Shaohing", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10761, "variant" : "Shaohing", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10762, "variant" : "Shaohing-hsien", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10763, "variant" : "Shaohingfu", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10763, "variant" : "Shaohingfu", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10764, "variant" : "Shaoxing", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}];{Shao-hsing,Shao-hsing-hsien,Shao-hsing-hsien-ch'eng,Shao-hsing-shih,Shaohing,Shaohing-hsien,Shaohingfu,Shaoxing}
owtrad;2775;Guangzhou;http://topotime.org/owtrad/places/2775;Guangzhou;113.25;23.1167;[{"id" : 10774, "variant" : "P'an-yu", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10770, "variant" : "Kuang-chou", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10772, "variant" : "Kwang-chowfu", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10766, "variant" : "Fan-yu", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10765, "variant" : "Canton", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10765, "variant" : "Canton", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10766, "variant" : "Fan-yu", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10767, "variant" : "Guangzhou", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10767, "variant" : "Guangzhou", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10768, "variant" : "Guangzhou Shi", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10768, "variant" : "Guangzhou Shi", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10769, "variant" : "Kouang-chou", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10769, "variant" : "Kouang-chou", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10770, "variant" : "Kuang-chou", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10771, "variant" : "Kuang-chou-shih", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10771, "variant" : "Kuang-chou-shih", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10772, "variant" : "Kwang-chowfu", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10773, "variant" : "Kwangchow", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10773, "variant" : "Kwangchow", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10774, "variant" : "P'an-yu", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10775, "variant" : "Puyun", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10775, "variant" : "Puyun", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10776, "variant" : "Puyun", "source" : "Deng Bingquan 1996:21", "precision" : "exact", "identity" : "exact"}, {"id" : 10776, "variant" : "Puyun", "source" : "Deng Bingquan 1996:21", "precision" : "exact", "identity" : "exact"}, {"id" : 10777, "variant" : "Shengcheng", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10777, "variant" : "Shengcheng", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}];{Canton,Fan-yu,Guangzhou,"Guangzhou Shi",Kouang-chou,Kuang-chou,Kuang-chou-shih,Kwang-chowfu,Kwangchow,P'an-yu,Puyun,Shengcheng}
owtrad;278;Roncesvalles;http://topotime.org/owtrad/places/278;Roncesvalles;-1.316677;43.016666;[{"id" : 1701, "variant" : "Roncevaux", "source" : "Zarnecki 1985:52", "precision" : "exact", "identity" : "exact"}, {"id" : 1702, "variant" : "Ronceveaux", "source" : "Loiselle n.d.", "precision" : "exact", "identity" : "exact"}, {"id" : 1701, "variant" : "Roncevaux", "source" : "Zarnecki 1985:52", "precision" : "exact", "identity" : "exact"}, {"id" : 1701, "variant" : "Roncevaux", "source" : "Zarnecki 1985:52", "precision" : "exact", "identity" : "exact"}, {"id" : 1699, "variant" : "Roncesvalles", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 1700, "variant" : "Ronceval", "source" : "Sumption 2002:178", "precision" : "exact", "identity" : "exact"}, {"id" : 1699, "variant" : "Roncesvalles", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 1700, "variant" : "Ronceval", "source" : "Sumption 2002:178", "precision" : "exact", "identity" : "exact"}, {"id" : 1699, "variant" : "Roncesvalles", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 1699, "variant" : "Roncesvalles", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 1699, "variant" : "Roncesvalles", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 1700, "variant" : "Ronceval", "source" : "Sumption 2002:178", "precision" : "exact", "identity" : "exact"}, {"id" : 1700, "variant" : "Ronceval", "source" : "Sumption 2002:178", "precision" : "exact", "identity" : "exact"}, {"id" : 1700, "variant" : "Ronceval", "source" : "Sumption 2002:178", "precision" : "exact", "identity" : "exact"}, {"id" : 1701, "variant" : "Roncevaux", "source" : "Zarnecki 1985:52", "precision" : "exact", "identity" : "exact"}, {"id" : 1701, "variant" : "Roncevaux", "source" : "Zarnecki 1985:52", "precision" : "exact", "identity" : "exact"}, {"id" : 1702, "variant" : "Ronceveaux", "source" : "Loiselle n.d.", "precision" : "exact", "identity" : "exact"}, {"id" : 1702, "variant" : "Ronceveaux", "source" : "Loiselle n.d.", "precision" : "exact", "identity" : "exact"}, {"id" : 1702, "variant" : "Ronceveaux", "source" : "Loiselle n.d.", "precision" : "exact", "identity" : "exact"}, {"id" : 1702, "variant" : "Ronceveaux", "source" : "Loiselle n.d.", "precision" : "exact", "identity" : "exact"}];{Roncesvalles,Ronceval,Roncevaux,Ronceveaux}
owtrad;2780;Como;http://topotime.org/owtrad/places/2780;Como;9.0833;45.7833;[{"id" : 10782, "variant" : "Como", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}];{Como}
owtrad;2784;Nantua;http://topotime.org/owtrad/places/2784;Nantua;5.6167;46.15;[{"id" : 10787, "variant" : "Nantua", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}];{Nantua}
owtrad;279;Khujand;http://topotime.org/owtrad/places/279;Khujand;69.616669;40.283333;[{"id" : 1722, "variant" : "Ursaten", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 1721, "variant" : "Tirozi dzahon", "source" : "www.tajik-gateway.org/index.phtml?lang=en&id=1432", "precision" : "exact", "identity" : "exact"}, {"id" : 1720, "variant" : "Leninobod", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 1719, "variant" : "Leninabad", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 1718, "variant" : "Kojend", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 1717, "variant" : "Khujand", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 1715, "variant" : "Khojent", "source" : "TGN", "precision" : "exact", "identity" : "exact"}, {"id" : 1714, "variant" : "Khojend", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 1713, "variant" : "Khodzhent", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 1712, "variant" : "Khodyent", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 1711, "variant" : "Khodgent", "source" : "www.tajik-gateway.org/index.phtml?lang=en&id=1432", "precision" : "exact", "identity" : "exact"}, {"id" : 1710, "variant" : "Hodjent", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 1709, "variant" : "Chugand", "source" : "Nelles Verlag, Central Asia, 1:1.75M", "precision" : "exact", "identity" : "probable"}, {"id" : 1708, "variant" : "Alexandria-ad-Tanais", "source" : "TGN", "precision" : "exact", "identity" : "probable"}, {"id" : 1707, "variant" : "Alexandria the Farthest", "source" : "TGN", "precision" : "exact", "identity" : "probable"}, {"id" : 1706, "variant" : "Alexandria Eschate", "source" : "TGN", "precision" : "exact", "identity" : "probable"}, {"id" : 1705, "variant" : "Alexandria Eschata", "source" : "TGN", "precision" : "exact", "identity" : "probable"}, {"id" : 1704, "variant" : "Alexandreschate", "source" : "E. Britannica", "precision" : "exact", "identity" : "probable"}, {"id" : 1703, "variant" : "Alexandreschata", "source" : "TGN", "precision" : "approx", "identity" : "probable"}, {"id" : 1703, "variant" : "Alexandreschata", "source" : "TGN", "precision" : "approx", "identity" : "probable"}, {"id" : 1704, "variant" : "Alexandreschate", "source" : "E. Britannica", "precision" : "exact", "identity" : "probable"}, {"id" : 1705, "variant" : "Alexandria Eschata", "source" : "TGN", "precision" : "exact", "identity" : "probable"}, {"id" : 1706, "variant" : "Alexandria Eschate", "source" : "TGN", "precision" : "exact", "identity" : "probable"}, {"id" : 1707, "variant" : "Alexandria the Farthest", "source" : "TGN", "precision" : "exact", "identity" : "probable"}, {"id" : 1708, "variant" : "Alexandria-ad-Tanais", "source" : "TGN", "precision" : "exact", "identity" : "probable"}, {"id" : 1709, "variant" : "Chugand", "source" : "Nelles Verlag, Central Asia, 1:1.75M", "precision" : "exact", "identity" : "probable"}, {"id" : 1710, "variant" : "Hodjent", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 1711, "variant" : "Khodgent", "source" : "www.tajik-gateway.org/index.phtml?lang=en&id=1432", "precision" : "exact", "identity" : "exact"}, {"id" : 1712, "variant" : "Khodyent", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 1713, "variant" : "Khodzhent", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 1714, "variant" : "Khojend", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 1715, "variant" : "Khojent", "source" : "TGN", "precision" : "exact", "identity" : "exact"}, {"id" : 1716, "variant" : "Khudzhand", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 1716, "variant" : "Khudzhand", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 1717, "variant" : "Khujand", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 1718, "variant" : "Kojend", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 1719, "variant" : "Leninabad", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 1720, "variant" : "Leninobod", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 1721, "variant" : "Tirozi dzahon", "source" : "www.tajik-gateway.org/index.phtml?lang=en&id=1432", "precision" : "exact", "identity" : "exact"}, {"id" : 1722, "variant" : "Ursaten", "source" : "ADL", "precision" : "exact", "identity" : "exact"}];{Alexandreschata,Alexandreschate,"Alexandria Eschata","Alexandria Eschate","Alexandria the Farthest",Alexandria-ad-Tanais,Chugand,Hodjent,Khodgent,Khodyent,Khodzhent,Khojend,Khojent,Khudzhand,Khujand,Kojend,Leninabad,Leninobod,"Tirozi dzahon",Ursaten}
owtrad;2791;Strasbourg;http://topotime.org/owtrad/places/2791;Strasbourg;7.75;48.5833;[{"id" : 10801, "variant" : "Straszburg", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10799, "variant" : "Strassbourg", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10797, "variant" : "Strasbourg", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10797, "variant" : "Strasbourg", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10797, "variant" : "Strasbourg", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10798, "variant" : "Strasburg", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10798, "variant" : "Strasburg", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10798, "variant" : "Strasburg", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10799, "variant" : "Strassbourg", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10799, "variant" : "Strassbourg", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10800, "variant" : "Strassburg", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10800, "variant" : "Strassburg", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10800, "variant" : "Strassburg", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10801, "variant" : "Straszburg", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10801, "variant" : "Straszburg", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}];{Strasbourg,Strasburg,Strassbourg,Strassburg,Straszburg}
owtrad;2793;Gent;http://topotime.org/owtrad/places/2793;Gent;3.7167;51.05;[{"id" : 10806, "variant" : "Ghent", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10805, "variant" : "Gent", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10804, "variant" : "Gand", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10804, "variant" : "Gand", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10804, "variant" : "Gand", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10805, "variant" : "Gent", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10805, "variant" : "Gent", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10806, "variant" : "Ghent", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10806, "variant" : "Ghent", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}];{Gand,Gent,Ghent}
owtrad;2794;Namur;http://topotime.org/owtrad/places/2794;Namur;4.8667;50.4667;[{"id" : 10807, "variant" : "Namen", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10807, "variant" : "Namen", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10808, "variant" : "Namur", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10808, "variant" : "Namur", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}];{Namen,Namur}
owtrad;2795;Augsburg;http://topotime.org/owtrad/places/2795;Augsburg;10.8833;48.3667;[{"id" : 10809, "variant" : "Augsberg", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10810, "variant" : "Augsburg", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10809, "variant" : "Augsberg", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10809, "variant" : "Augsberg", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10809, "variant" : "Augsberg", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10810, "variant" : "Augsburg", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10810, "variant" : "Augsburg", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10810, "variant" : "Augsburg", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}];{Augsberg,Augsburg}
owtrad;2796;Bremen;http://topotime.org/owtrad/places/2796;Bremen;8.8;53.0833;[{"id" : 10811, "variant" : "Bremen", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}, {"id" : 10811, "variant" : "Bremen", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}];{Bremen}
